loan_id,user_id,requested_at,approved_at,disbursed_at,due_date,repaid_at,amount,fee,tip_amount,instant_transfer_fee,status,late_days,chargeoff_flag,autopay_enrolled,principal_repaid,writeoff_amount,price_variant,tip_variant
L4641-2,4641,2025-07-23T00:00:00,2025-07-23 09:00:01.357931,2025-07-23 10:16:14.638867,2025-08-06,,57.06,0.0,0.0,0.0,default,14,1,0,0.0,53.53,A,control
L4642-1,4642,2025-04-03T00:00:00,2025-04-03 04:13:08.816350,2025-04-03 10:07:09.667819,2025-04-17,2025-04-20T10:07:09.667819,150.92,1.77,0.0,1.99,repaid,3,0,0,150.92,0.0,B,control
L4643-1,4643,2025-04-10T00:00:00,2025-04-10 12:14:12.352105,2025-04-10 12:20:50.684844,2025-04-24,2025-04-25T12:20:50.684844,140.97,0.0,0.0,0.0,repaid,1,0,0,140.97,0.0,A,control
L4643-2,4643,2025-03-14T00:00:00,2025-03-15 11:17:20.991057,2025-03-15 18:02:26.810076,2025-03-29,2025-04-01T18:02:26.810076,165.94,0.0,0.0,0.0,repaid,3,0,1,165.94,0.0,A,control
L4644-1,4644,2025-03-19T00:00:00,2025-03-19 02:59:23.511235,2025-03-19 07:36:24.534522,2025-04-02,2025-04-04T07:36:24.534522,184.6,0.0,2.0,0.0,repaid,2,0,1,184.6,0.0,A,control
L4644-2,4644,2025-02-21T00:00:00,2025-02-21 03:24:11.021486,2025-02-21 09:14:13.744880,2025-03-07,2025-03-09T09:14:13.744880,126.9,0.0,0.0,0.0,repaid,2,0,1,126.9,0.0,A,control
L4645-1,4645,2025-04-01T00:00:00,2025-04-01 09:00:29.893998,2025-04-01 10:06:37.856167,2025-04-15,2025-04-16T10:06:37.856167,228.76,0.0,0.0,0.0,repaid,1,0,1,228.76,0.0,A,control
L4646-1,4646,2025-01-25T00:00:00,2025-01-26 03:56:32.679630,2025-01-26 06:43:07.751754,2025-02-09,,201.01,0.0,0.0,0.0,default,29,1,1,0.0,121.41,A,control
L4646-2,4646,2025-02-01T00:00:00,,,,,65.65,0.0,0.0,0.0,requested,0,0,0,0.0,0.0,A,control
L4647-1,4647,2025-05-08T00:00:00,2025-05-08 08:07:27.130320,2025-05-08 11:11:26.662524,2025-05-22,,232.14,0.0,0.0,0.0,default,13,1,1,0.0,142.23,A,control
L4649-1,4649,2025-04-03T00:00:00,,,,,71.91,1.28,0.0,2.99,requested,0,0,1,0.0,0.0,B,control
L4650-1,4650,2025-04-10T00:00:00,2025-04-10 04:43:18.283671,2025-04-10 04:46:59.179915,2025-04-24,2025-04-27T04:46:59.179915,104.18,0.0,0.0,0.0,repaid,3,0,0,104.18,0.0,A,control
L4651-1,4651,2025-07-27T00:00:00,2025-07-27 02:52:14.528462,2025-07-27 12:41:14.790793,2025-08-10,2025-08-14T12:41:14.790793,180.28,0.0,0.0,0.0,repaid,4,0,0,180.28,0.0,A,control
L4652-1,4652,2025-07-13T00:00:00,2025-07-13 21:24:27.942816,2025-07-14 03:18:12.081519,2025-07-28,2025-07-28T03:18:12.081519,72.37,1.18,0.0,0.0,repaid,0,0,1,72.37,0.0,B,control
L4652-2,4652,2025-07-26T00:00:00,,,,,245.63,2.91,0.0,2.99,requested,0,0,1,0.0,0.0,B,control
L4653-1,4653,2025-05-29T00:00:00,2025-05-29 11:31:20.952723,2025-05-29 19:43:43.253165,2025-06-12,2025-06-12T19:43:43.253165,40.0,1.04,0.0,2.99,repaid,0,0,1,40.0,0.0,B,social_proof
L4654-1,4654,2025-07-03T00:00:00,2025-07-03 04:06:22.614095,2025-07-03 07:47:50.058766,2025-07-17,2025-07-17T07:47:50.058766,118.18,0.0,0.0,0.0,repaid,0,0,1,118.18,0.0,A,control
L4654-2,4654,2025-07-26T00:00:00,2025-07-26 08:59:07.000313,2025-07-26 23:31:25.458904,2025-08-09,2025-08-11T23:31:25.458904,127.18,0.0,0.0,0.0,repaid,2,0,0,127.18,0.0,A,control
L4656-1,4656,2025-03-08T00:00:00,2025-03-08 01:57:06.875813,2025-03-08 04:53:45.613488,2025-03-22,,169.36,0.0,0.0,0.0,default,14,1,1,0.0,135.05,A,control
L4657-1,4657,2025-05-13T00:00:00,,,,,177.78,0.0,0.0,0.0,requested,0,0,1,0.0,0.0,A,control
L4657-2,4657,2025-04-05T00:00:00,2025-04-05 03:17:29.278485,2025-04-05 23:40:45.598962,2025-04-19,2025-04-24T23:40:45.598962,40.0,0.0,0.0,0.0,repaid,5,0,1,40.0,0.0,A,control
L4659-1,4659,2025-04-17T00:00:00,,,,,80.56,1.05,0.0,2.99,requested,0,0,0,0.0,0.0,B,control
L4659-2,4659,2025-04-14T00:00:00,2025-04-14 05:28:05.916757,2025-04-14 06:28:23.540113,2025-04-28,2025-04-28T06:28:23.540113,123.55,1.67,0.0,1.99,repaid,0,0,0,123.55,0.0,B,control
L4662-1,4662,2025-05-25T00:00:00,,,,,251.33,3.14,0.0,0.0,requested,0,0,1,0.0,0.0,B,persuasive
L4663-2,4663,2025-07-29T00:00:00,,,,,116.0,0.0,0.0,0.0,requested,0,0,1,0.0,0.0,A,control
L4664-1,4664,2025-04-07T00:00:00,,,,,261.18,3.09,0.0,1.99,requested,0,0,0,0.0,0.0,B,control
L4664-2,4664,2025-05-07T00:00:00,2025-05-07 13:49:20.515398,2025-05-07 14:11:30.600109,2025-05-21,2025-05-21T14:11:30.600109,40.0,0.27,0.0,0.0,repaid,0,0,1,40.0,0.0,B,control
L4666-1,4666,2025-03-08T00:00:00,2025-03-08 17:54:23.756032,2025-03-08 20:47:07.152088,2025-03-22,2025-03-22T20:47:07.152088,172.74,0.0,0.0,0.0,repaid,0,0,0,172.74,0.0,A,control
L4670-1,4670,2025-02-20T00:00:00,2025-02-20 12:38:29.924827,2025-02-20 16:21:36.472557,2025-03-06,,102.65,0.0,0.0,0.0,default,39,1,1,0.0,67.94,A,control
L4671-1,4671,2025-07-12T00:00:00,,,,,56.04,0.0,0.0,0.0,requested,0,0,1,0.0,0.0,A,social_proof
L4674-1,4674,2025-07-08T00:00:00,2025-07-08 02:39:05.380736,2025-07-08 06:36:52.665390,2025-07-22,2025-07-22T06:36:52.665390,46.02,0.0,0.0,0.0,repaid,0,0,1,46.02,0.0,A,control
L4674-2,4674,2025-07-20T00:00:00,,,,,171.83,0.0,0.0,0.0,requested,0,0,1,0.0,0.0,A,control
L4675-1,4675,2025-05-16T00:00:00,,,,,132.08,0.0,0.0,0.0,requested,0,0,1,0.0,0.0,A,control
L4675-2,4675,2025-07-05T00:00:00,,,,,155.08,0.0,0.0,0.0,requested,0,0,1,0.0,0.0,A,control
L4676-1,4676,2025-07-06T00:00:00,,,,,145.04,0.0,0.0,0.0,requested,0,0,0,0.0,0.0,A,persuasive
L4677-1,4677,2025-05-20T00:00:00,2025-05-20 09:48:00.220939,2025-05-20 13:30:18.502590,2025-06-03,2025-06-06T13:30:18.502590,125.76,0.0,0.0,0.0,repaid,3,0,1,125.76,0.0,A,control
L4677-2,4677,2025-07-11T00:00:00,2025-07-11 23:13:28.323648,2025-07-12 04:45:49.830602,2025-07-26,2025-07-30T04:45:49.830602,159.24,0.0,0.0,0.0,repaid,4,0,1,159.24,0.0,A,control
L4677-4,4677,2025-06-18T00:00:00,2025-06-18 12:56:39.443518,2025-06-18 14:28:55.611707,2025-07-02,,120.22,0.0,0.0,0.0,default,29,1,1,0.0,82.24,A,control
L4679-1,4679,2025-07-07T00:00:00,2025-07-08 00:39:23.817564,2025-07-08 05:25:48.418156,2025-07-22,2025-07-24T05:25:48.418156,142.8,1.8,0.0,0.0,repaid,2,0,0,142.8,0.0,B,control
L4679-2,4679,2025-07-19T00:00:00,2025-07-19 08:02:48.574902,2025-07-19 11:42:39.240376,2025-08-02,,129.1,1.53,0.0,0.0,default,24,1,1,0.0,89.32,B,control
L4682-1,4682,2025-03-24T00:00:00,,,,,174.19,0.0,0.0,0.0,requested,0,0,1,0.0,0.0,A,control
L4682-2,4682,2025-03-16T00:00:00,,,,,178.95,0.0,0.0,0.0,requested,0,0,0,0.0,0.0,A,control
L4683-1,4683,2025-02-26T00:00:00,2025-02-26 13:43:59.049545,2025-02-26 20:09:18.104290,2025-03-12,2025-03-12T20:09:18.104290,49.17,0.0,2.0,0.0,repaid,0,0,0,49.17,0.0,A,control
L4683-2,4683,2025-04-21T00:00:00,2025-04-21 01:43:02.848983,2025-04-21 04:17:58.905349,2025-05-05,2025-05-07T04:17:58.905349,231.63,0.0,0.0,0.0,repaid,2,0,1,231.63,0.0,A,control
L4685-1,4685,2025-06-08T00:00:00,2025-06-08 10:14:55.599269,2025-06-08 11:39:35.733843,2025-06-22,2025-06-26T11:39:35.733843,89.6,1.22,1.0,0.0,repaid,4,0,0,89.6,0.0,B,control
L4690-1,4690,2025-07-06T00:00:00,,,,,176.97,1.78,0.0,0.0,requested,0,0,0,0.0,0.0,B,persuasive
L4692-1,4692,2025-06-12T00:00:00,,,,,151.76,1.45,0.0,1.99,requested,0,0,0,0.0,0.0,B,control
L4693-1,4693,2025-05-05T00:00:00,,,,,192.4,2.25,0.0,2.99,requested,0,0,1,0.0,0.0,B,persuasive
L4693-2,4693,2025-07-02T00:00:00,,,,,225.56,2.77,0.0,0.0,requested,0,0,0,0.0,0.0,B,persuasive
L4694-1,4694,2025-06-07T00:00:00,2025-06-07 07:00:11.652848,2025-06-07 08:32:01.543737,2025-06-21,2025-06-22T08:32:01.543737,206.69,2.52,1.0,2.99,repaid,1,0,1,206.69,0.0,B,persuasive
L4694-2,4694,2025-07-06T00:00:00,2025-07-06 13:51:04.091837,2025-07-06 22:40:14.910347,2025-07-20,2025-07-21T22:40:14.910347,166.27,1.88,0.0,2.99,repaid,1,0,1,166.27,0.0,B,persuasive
L4698-1,4698,2025-04-22T00:00:00,2025-04-22 05:33:49.516446,2025-04-22 10:21:33.320840,2025-05-06,2025-05-06T10:21:33.320840,214.47,0.0,0.0,0.0,repaid,0,0,0,214.47,0.0,A,control
L4698-2,4698,2025-05-22T00:00:00,2025-05-22 06:51:52.058313,2025-05-22 10:07:13.300900,2025-06-05,2025-06-05T10:07:13.300900,160.34,0.0,1.0,0.0,repaid,0,0,1,160.34,0.0,A,control
L4698-3,4698,2025-04-24T00:00:00,2025-04-24 02:22:12.995162,2025-04-24 02:38:30.090767,2025-05-08,2025-05-10T02:38:30.090767,141.26,0.0,3.0,0.0,repaid,2,0,1,141.26,0.0,A,control
L4699-1,4699,2025-03-12T00:00:00,2025-03-12 15:54:19.900751,2025-03-12 16:46:11.352396,2025-03-26,2025-03-27T16:46:11.352396,190.68,0.0,0.0,0.0,repaid,1,0,1,190.68,0.0,A,control
L4701-1,4701,2025-06-18T00:00:00,,,,,193.96,0.0,0.0,0.0,requested,0,0,1,0.0,0.0,A,social_proof
L4702-1,4702,2025-04-08T00:00:00,2025-04-08 18:56:58.958645,2025-04-09 03:35:17.802166,2025-04-23,2025-04-23T03:35:17.802166,166.25,2.1,0.0,0.0,repaid,0,0,1,166.25,0.0,B,control
L4703-1,4703,2025-03-25T00:00:00,2025-03-25 23:07:12.029978,2025-03-26 06:51:43.559554,2025-04-09,,148.33,1.98,0.0,0.0,default,27,1,1,0.0,117.61,B,control
L4703-2,4703,2025-04-07T00:00:00,2025-04-07 00:14:18.400368,2025-04-07 10:36:37.925102,2025-04-21,,125.44,1.61,0.0,0.0,default,14,1,0,0.0,109.21,B,control
L4704-1,4704,2025-07-27T00:00:00,2025-07-27 07:29:54.507701,2025-07-27 07:56:29.879537,2025-08-10,2025-08-10T07:56:29.879537,137.52,0.0,0.0,0.0,repaid,0,0,1,137.52,0.0,A,control
L4705-1,4705,2025-05-06T00:00:00,,,,,194.38,0.0,0.0,0.0,requested,0,0,1,0.0,0.0,A,control
L4705-2,4705,2025-03-26T00:00:00,2025-03-26 09:38:12.797995,2025-03-26 11:53:10.032397,2025-04-09,2025-04-12T11:53:10.032397,77.73,0.0,0.0,0.0,repaid,3,0,1,77.73,0.0,A,control
L4705-3,4705,2025-03-28T00:00:00,,,,,150.62,0.0,0.0,0.0,requested,0,0,1,0.0,0.0,A,control
L4705-4,4705,2025-06-29T00:00:00,2025-06-29 06:56:56.295775,2025-06-29 08:01:57.520362,2025-07-13,2025-07-13T08:01:57.520362,157.12,0.0,0.0,0.0,repaid,0,0,0,157.12,0.0,A,control
L4705-5,4705,2025-04-06T00:00:00,,,,,56.67,0.0,0.0,0.0,requested,0,0,0,0.0,0.0,A,control
L4706-1,4706,2025-02-21T00:00:00,,,,,247.26,0.0,0.0,0.0,requested,0,0,0,0.0,0.0,A,control
L4709-1,4709,2025-04-02T00:00:00,2025-04-02 06:28:52.425967,2025-04-02 08:00:11.184357,2025-04-16,,199.36,0.0,0.0,0.0,default,13,1,1,0.0,164.66,A,control
L4710-1,4710,2025-07-04T00:00:00,,,,,150.97,0.0,0.0,0.0,requested,0,0,1,0.0,0.0,A,social_proof
L4710-3,4710,2025-07-25T00:00:00,,,,,206.22,0.0,0.0,0.0,requested,0,0,0,0.0,0.0,A,social_proof
L4711-1,4711,2025-03-24T00:00:00,2025-03-24 05:45:28.333568,2025-03-24 13:34:19.719988,2025-04-07,2025-04-08T13:34:19.719988,152.84,0.0,0.0,0.0,repaid,1,0,0,152.84,0.0,A,control
L4711-2,4711,2025-05-04T00:00:00,2025-05-04 10:03:31.807472,2025-05-04 15:06:08.141098,2025-05-18,2025-05-18T15:06:08.141098,225.55,0.0,0.0,0.0,repaid,0,0,1,225.55,0.0,A,control
L4712-1,4712,2025-07-23T00:00:00,2025-07-23 06:58:59.003001,2025-07-23 07:52:41.704512,2025-08-06,2025-08-08T07:52:41.704512,109.58,0.0,0.0,0.0,repaid,2,0,1,109.58,0.0,A,persuasive
L4716-1,4716,2025-03-21T00:00:00,2025-03-21 05:33:22.097967,2025-03-21 06:57:08.109037,2025-04-04,2025-04-04T06:57:08.109037,121.18,0.0,5.0,0.0,repaid,0,0,0,121.18,0.0,A,control
L4716-2,4716,2025-04-01T00:00:00,,,,,203.27,0.0,0.0,0.0,requested,0,0,1,0.0,0.0,A,control
L4717-1,4717,2025-07-27T00:00:00,2025-07-27 06:26:03.585643,2025-07-27 08:52:21.804817,2025-08-10,,120.65,0.0,0.0,0.0,default,12,1,0,0.0,99.34,A,control
L4718-1,4718,2025-05-03T00:00:00,,,,,133.51,0.0,0.0,0.0,requested,0,0,1,0.0,0.0,A,control
L4719-1,4719,2025-05-09T00:00:00,2025-05-09 07:49:31.765423,2025-05-09 09:08:20.176612,2025-05-23,2025-05-24T09:08:20.176612,229.93,2.61,0.0,0.0,repaid,1,0,1,229.93,0.0,B,persuasive
L4719-2,4719,2025-06-27T00:00:00,2025-06-27 04:01:56.621877,2025-06-27 16:29:35.218353,2025-07-11,,184.32,2.12,0.0,0.0,default,12,1,0,0.0,141.8,B,persuasive
L4719-3,4719,2025-06-05T00:00:00,2025-06-05 03:57:29.419467,2025-06-05 16:29:00.232214,2025-06-19,,40.0,0.66,0.0,2.99,default,23,1,0,0.0,24.66,B,persuasive
L4720-1,4720,2025-07-04T00:00:00,2025-07-04 05:18:31.180641,2025-07-04 13:48:22.553478,2025-07-18,2025-07-20T13:48:22.553478,107.59,0.0,0.0,0.0,repaid,2,0,0,107.59,0.0,A,social_proof
L4722-1,4722,2025-05-03T00:00:00,,,,,195.68,0.0,0.0,0.0,requested,0,0,0,0.0,0.0,A,persuasive
L4722-2,4722,2025-05-20T00:00:00,,,,,155.66,0.0,0.0,0.0,requested,0,0,1,0.0,0.0,A,persuasive
L4723-1,4723,2025-05-17T00:00:00,,,,,86.93,1.24,0.0,1.99,requested,0,0,1,0.0,0.0,B,control
L4723-2,4723,2025-07-11T00:00:00,2025-07-12 00:07:48.940546,2025-07-12 09:09:35.042852,2025-07-26,2025-07-28T09:09:35.042852,40.0,0.97,0.0,0.0,repaid,2,0,0,40.0,0.0,B,control
L4723-3,4723,2025-07-26T00:00:00,2025-07-27 00:24:15.655137,2025-07-27 07:33:07.094033,2025-08-10,2025-08-10T07:33:07.094033,108.24,1.49,0.0,0.0,repaid,0,0,0,108.24,0.0,B,control
L4724-1,4724,2025-07-18T00:00:00,,,,,139.92,0.0,0.0,0.0,requested,0,0,1,0.0,0.0,A,persuasive
L4725-1,4725,2025-04-30T00:00:00,,,,,166.25,0.0,0.0,0.0,requested,0,0,0,0.0,0.0,A,control
L4726-1,4726,2025-03-31T00:00:00,2025-03-31 21:37:12.038598,2025-04-01 07:31:48.235222,2025-04-15,2025-04-18T07:31:48.235222,116.79,1.53,0.0,0.0,repaid,3,0,0,116.79,0.0,B,control
L4727-1,4727,2025-04-22T00:00:00,,,,,154.69,1.96,0.0,1.99,requested,0,0,0,0.0,0.0,B,social_proof
L4728-1,4728,2025-03-21T00:00:00,2025-03-21 08:51:52.894696,2025-03-21 09:25:09.385698,2025-04-04,,149.16,0.0,0.0,0.0,default,16,1,1,0.0,134.93,A,control
L4728-2,4728,2025-03-14T00:00:00,2025-03-14 06:13:42.809322,2025-03-14 07:40:23.752368,2025-03-28,,139.96,0.0,0.0,0.0,default,10,1,0,0.0,90.88,A,control
L4733-1,4733,2025-05-22T00:00:00,,,,,40.0,0.85,0.0,0.0,requested,0,0,1,0.0,0.0,B,social_proof
L4734-1,4734,2025-04-03T00:00:00,2025-04-03 06:54:26.624198,2025-04-03 11:51:22.586711,2025-04-17,2025-04-17T11:51:22.586711,223.52,2.39,0.0,0.0,repaid,0,0,0,223.52,0.0,B,control
L4735-1,4735,2025-04-30T00:00:00,2025-04-30 02:07:16.925017,2025-04-30 22:50:35.017571,2025-05-14,2025-05-17T22:50:35.017571,167.71,0.0,0.0,0.0,repaid,3,0,1,167.71,0.0,A,social_proof
L4735-2,4735,2025-05-17T00:00:00,2025-05-18 11:50:29.510251,2025-05-18 14:01:33.127040,2025-06-01,2025-06-04T14:01:33.127040,200.39,0.0,0.0,0.0,repaid,3,0,1,200.39,0.0,A,social_proof
L4735-3,4735,2025-05-16T00:00:00,2025-05-16 02:47:16.013399,2025-05-16 08:51:02.930348,2025-05-30,2025-05-31T08:51:02.930348,146.34,0.0,0.0,0.0,repaid,1,0,1,146.34,0.0,A,social_proof
L4735-4,4735,2025-07-07T00:00:00,2025-07-07 01:01:36.437768,2025-07-07 02:18:07.010873,2025-07-21,2025-07-23T02:18:07.010873,266.66,0.0,0.0,0.0,repaid,2,0,0,266.66,0.0,A,social_proof
L4735-5,4735,2025-07-21T00:00:00,,,,,95.02,0.0,0.0,0.0,requested,0,0,1,0.0,0.0,A,social_proof
L4735-6,4735,2025-06-06T00:00:00,2025-06-06 04:15:04.431780,2025-06-06 04:21:01.706378,2025-06-20,2025-06-22T04:21:01.706378,222.82,0.0,0.0,0.0,repaid,2,0,1,222.82,0.0,A,social_proof
L4738-1,4738,2025-05-18T00:00:00,2025-05-18 04:12:55.056092,2025-05-18 05:58:29.380810,2025-06-01,2025-06-01T05:58:29.380810,40.0,0.0,0.0,0.0,repaid,0,0,1,40.0,0.0,A,control
L4739-1,4739,2025-06-04T00:00:00,,,,,171.61,0.0,0.0,0.0,requested,0,0,1,0.0,0.0,A,persuasive
L4739-2,4739,2025-07-21T00:00:00,,,,,200.02,0.0,0.0,0.0,requested,0,0,0,0.0,0.0,A,persuasive
L4739-3,4739,2025-06-30T00:00:00,,,,,40.0,0.0,0.0,0.0,requested,0,0,0,0.0,0.0,A,persuasive
L4740-1,4740,2025-02-16T00:00:00,2025-02-16 04:46:00.976523,2025-02-16 09:39:35.754834,2025-03-02,,89.95,0.0,0.0,0.0,default,23,1,1,0.0,82.94,A,control
L4741-1,4741,2025-03-29T00:00:00,2025-03-29 15:01:08.268203,2025-03-29 16:57:05.345972,2025-04-12,2025-04-15T16:57:05.345972,134.09,1.21,0.0,0.0,repaid,3,0,1,134.09,0.0,B,control
L4741-2,4741,2025-05-14T00:00:00,2025-05-14 00:41:06.900941,2025-05-14 12:29:15.685768,2025-05-28,,182.48,2.42,0.0,0.0,default,32,1,0,0.0,144.45,B,control
L4741-3,4741,2025-07-13T00:00:00,2025-07-13 05:07:01.146068,2025-07-13 05:31:54.846239,2025-07-27,2025-07-28T05:31:54.846239,192.16,1.73,3.0,1.99,repaid,1,0,0,192.16,0.0,B,control
L4744-1,4744,2025-07-30T00:00:00,2025-07-30 05:50:52.357380,2025-07-30 18:22:07.042432,2025-08-13,2025-08-16T18:22:07.042432,170.13,0.0,0.0,0.0,repaid,3,0,0,170.13,0.0,A,control
L4745-1,4745,2025-06-26T00:00:00,2025-06-26 18:56:43.713462,2025-06-26 21:25:42.097556,2025-07-10,2025-07-12T21:25:42.097556,107.07,0.0,0.0,0.0,repaid,2,0,1,107.07,0.0,A,control
L4745-2,4745,2025-05-22T00:00:00,2025-05-22 02:51:32.468358,2025-05-22 11:01:00.005217,2025-06-05,2025-06-07T11:01:00.005217,71.19,0.0,0.0,0.0,repaid,2,0,1,71.19,0.0,A,control
L4746-1,4746,2025-02-28T00:00:00,,,,,40.0,0.0,0.0,0.0,requested,0,0,0,0.0,0.0,A,control
L4747-1,4747,2025-07-23T00:00:00,2025-07-23 07:52:42.000073,2025-07-23 08:16:02.227158,2025-08-06,,40.0,0.78,0.0,1.99,default,7,1,1,0.0,28.72,B,social_proof
L4748-2,4748,2025-07-12T00:00:00,2025-07-12 03:25:44.070332,2025-07-12 11:51:04.499329,2025-07-26,2025-07-26T11:51:04.499329,284.63,3.52,3.0,1.99,repaid,0,0,0,284.63,0.0,B,control
L4750-1,4750,2025-02-21T00:00:00,2025-02-21 02:21:10.016374,2025-02-21 13:28:51.603745,2025-03-07,,165.54,0.0,3.0,0.0,default,28,1,1,0.0,127.46,A,control
L4750-2,4750,2025-05-04T00:00:00,2025-05-04 02:54:42.442884,2025-05-04 04:43:38.904600,2025-05-18,2025-05-18T04:43:38.904600,155.91,0.0,0.0,0.0,repaid,0,0,1,155.91,0.0,A,control
L4752-1,4752,2025-03-02T00:00:00,2025-03-02 12:59:10.501826,2025-03-02 16:11:22.654850,2025-03-16,,70.92,0.0,0.0,0.0,default,29,1,0,0.0,43.78,A,control
L4753-1,4753,2025-03-04T00:00:00,,,,,126.12,0.0,0.0,0.0,requested,0,0,1,0.0,0.0,A,control
L4754-1,4754,2025-05-18T00:00:00,,,,,40.0,0.0,0.0,0.0,requested,0,0,1,0.0,0.0,A,control
L4755-1,4755,2025-02-22T00:00:00,,,,,174.64,0.0,0.0,0.0,requested,0,0,1,0.0,0.0,A,control
L4756-1,4756,2025-03-22T00:00:00,2025-03-22 01:58:46.910161,2025-03-22 10:48:12.722371,2025-04-05,2025-04-05T10:48:12.722371,228.41,0.0,2.0,0.0,repaid,0,0,1,228.41,0.0,A,control
L4757-1,4757,2025-05-06T00:00:00,2025-05-06 07:14:09.978472,2025-05-06 16:25:36.734370,2025-05-20,2025-05-22T16:25:36.734370,223.48,2.68,0.0,1.99,repaid,2,0,1,223.48,0.0,B,social_proof
L4758-1,4758,2025-04-21T00:00:00,2025-04-21 08:51:49.809186,2025-04-21 12:36:34.116334,2025-05-05,2025-05-05T12:36:34.116334,82.17,0.0,0.0,0.0,repaid,0,0,1,82.17,0.0,A,social_proof
L4758-2,4758,2025-05-07T00:00:00,2025-05-07 01:59:46.293263,2025-05-07 02:10:43.015332,2025-05-21,2025-05-21T02:10:43.015332,231.76,0.0,0.0,0.0,repaid,0,0,1,231.76,0.0,A,social_proof
L4760-1,4760,2025-05-05T00:00:00,2025-05-05 01:49:59.707759,2025-05-05 04:53:53.004634,2025-05-19,2025-05-19T04:53:53.004634,112.43,1.6,0.0,1.99,repaid,0,0,1,112.43,0.0,B,control
L4761-1,4761,2025-02-13T00:00:00,2025-02-14 22:14:23.365966,2025-02-15 15:16:38.743635,2025-03-01,,137.48,0.0,0.0,0.0,default,26,1,1,0.0,110.17,A,control
L4761-2,4761,2025-02-26T00:00:00,2025-02-26 01:17:08.566797,2025-02-26 03:17:14.549142,2025-03-12,,164.0,0.0,0.0,0.0,default,14,1,0,0.0,138.0,A,control
L4765-1,4765,2025-02-22T00:00:00,,,,,92.43,0.0,0.0,0.0,requested,0,0,0,0.0,0.0,A,control
L4765-2,4765,2025-03-18T00:00:00,2025-03-18 07:13:06.990868,2025-03-18 07:14:41.009569,2025-04-01,2025-04-02T07:14:41.009569,188.21,0.0,0.0,0.0,repaid,1,0,1,188.21,0.0,A,control
L4766-1,4766,2025-04-20T00:00:00,,,,,177.33,0.0,0.0,0.0,requested,0,0,1,0.0,0.0,A,control
L4766-2,4766,2025-04-22T00:00:00,,,,,161.56,0.0,0.0,0.0,requested,0,0,1,0.0,0.0,A,control
L4766-3,4766,2025-04-18T00:00:00,,,,,167.45,0.0,0.0,0.0,requested,0,0,1,0.0,0.0,A,control
L4770-1,4770,2025-06-15T00:00:00,,,,,147.3,0.0,0.0,0.0,requested,0,0,1,0.0,0.0,A,persuasive
L4770-2,4770,2025-07-16T00:00:00,2025-07-16 09:43:58.031946,2025-07-16 14:40:09.122104,2025-07-30,2025-08-03T14:40:09.122104,181.59,0.0,2.0,0.0,repaid,4,0,1,181.59,0.0,A,persuasive
L4771-1,4771,2025-06-24T00:00:00,2025-06-24 08:47:30.374161,2025-06-24 09:50:25.977140,2025-07-08,2025-07-09T09:50:25.977140,289.6,0.0,0.0,0.0,repaid,1,0,0,289.6,0.0,A,control
L4772-1,4772,2025-02-06T00:00:00,2025-02-06 00:53:46.008216,2025-02-06 13:22:43.339261,2025-02-20,,206.15,0.0,0.0,0.0,default,22,1,1,0.0,169.77,A,control
L4772-2,4772,2025-03-04T00:00:00,,,,,124.82,0.0,0.0,0.0,requested,0,0,0,0.0,0.0,A,control
L4772-3,4772,2025-03-04T00:00:00,,,,,71.02,0.0,0.0,0.0,requested,0,0,1,0.0,0.0,A,control
L4773-1,4773,2025-07-02T00:00:00,,,,,128.07,2.2,0.0,1.99,requested,0,0,1,0.0,0.0,B,persuasive
L4773-2,4773,2025-06-09T00:00:00,2025-06-09 22:27:39.237122,2025-06-10 12:27:43.921733,2025-06-24,,121.72,1.88,0.0,2.99,default,17,1,1,0.0,73.48,B,persuasive
L4775-1,4775,2025-06-22T00:00:00,,,,,139.44,0.0,0.0,0.0,requested,0,0,1,0.0,0.0,A,persuasive
L4775-2,4775,2025-06-17T00:00:00,2025-06-17 11:57:29.933550,2025-06-17 17:12:19.640866,2025-07-01,2025-07-02T17:12:19.640866,219.19,0.0,0.0,0.0,repaid,1,0,1,219.19,0.0,A,persuasive
L4780-1,4780,2025-07-26T00:00:00,2025-07-26 06:59:17.223114,2025-07-26 07:15:50.633382,2025-08-09,2025-08-09T07:15:50.633382,145.33,0.0,2.0,0.0,repaid,0,0,0,145.33,0.0,A,persuasive
L4781-1,4781,2025-03-28T00:00:00,2025-03-28 13:17:00.009637,2025-03-28 18:10:34.260220,2025-04-11,2025-04-13T18:10:34.260220,106.27,0.0,0.0,0.0,repaid,2,0,1,106.27,0.0,A,control
L4783-1,4783,2025-06-07T00:00:00,2025-06-07 14:23:07.152453,2025-06-08 03:55:14.440991,2025-06-22,2025-06-22T03:55:14.440991,59.01,0.0,0.0,0.0,repaid,0,0,1,59.01,0.0,A,social_proof
L4784-1,4784,2025-04-19T00:00:00,2025-04-19 01:19:51.888416,2025-04-19 13:46:54.391991,2025-05-03,2025-05-06T13:46:54.391991,40.0,0.0,0.0,0.0,repaid,3,0,0,40.0,0.0,A,control
L4785-1,4785,2025-02-27T00:00:00,,,,,115.77,0.0,0.0,0.0,requested,0,0,1,0.0,0.0,A,control
L4786-1,4786,2025-05-16T00:00:00,2025-05-16 00:52:34.182300,2025-05-16 06:55:45.721798,2025-05-30,2025-05-30T06:55:45.721798,46.54,0.5,0.0,0.0,repaid,0,0,1,46.54,0.0,B,persuasive
